identifier,version,Node ID,Revision ID,Revision Count,humanCodingScheme,P1 Notation,P2 Notation,P3 Notation,P4 Notation,P5 Notation,P6 Notation,P7 Notation,P8 Notation,P9 Notation,P1 Label,P2 Label,P3 Label,P4 Label,P5 Label,P6 Label,P7 Label,P8 Label,P9 Label,Statement Type,Education Level,Code,Label,fullstatement,concept keywords,Narrative,Notes,Statement Origin,ACT Original,Citations Text,Item Codes,Aligned CCSS/NGSS,Statement Tags,Order,Item Taxonomy Codes,Reporting Categories,Statement Subtype,Progression Group Number,Progression Group Label,Progression Group Level,Begin Grade,Errors and Misconceptions Text,Progression Citations,Errors Citations,Evidence Narrative,Passage/Stimulus Characteristics,Task Content Characteristics,Response and Interaction Characteristics,Key Non-targeted Constructs,Allowed Additional Skill Targets,Construct-Relevant Vocabulary,Vocabulary to Avoid,Task Narrative,Depth of Knowledge,Item Type,Available Tools,Specific Accessibility Concerns,Task Model Variables,Passage/Stimulus Specification,Common Errors and Misconceptions,Stem Requirements,Key and Distractor Requirements,Technology-Enhanced Interation Guidelines,Task Model Notes,Example items (codes or filenames),Example items (HTML),Rubric and Scoring Rules,Item Authoring Tips,Common Item Authoring Problems
aa743b1e-be8d-457f-912f-a4b299d28f2d,2016-09-06 T12:54,76091,77264,1,H.A.MATH.NQ.D.COD.L1.3,H,A,MATH,NQ,D,COD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 1 - Compare, order, and locate on a number line decimals to the tenths",,,P,4;,,,Determine which decimal is larger by comparing two decimals to the tenths place,,,,,0,,,4.NF.C; 4.NF.7,,3,,,Achievement KSAO,2,Compare two decimals to the thousandths place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698edc8f-b4a5-4b29-9d40-178b2627a5a3,2016-09-06 T12:54,76093,77266,1,H.A.MATH.NQ.D.COD.L1.4,H,A,MATH,NQ,D,COD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 1 - Compare, order, and locate on a number line decimals to the tenths",,,P,4;,,,Compare decimals to the tenths place using an inequality sign,0.6 > 0.5,,,,0,"Confrey et al., 2011",,4.NF.C; 4.NF.7,,4,,,Achievement KSAO,3,Write statements of inequality to describe the comparison of decimal numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4e4925-509a-4ad8-b8a5-7fd013aea2e4,2016-09-06 T12:54,76095,77268,1,H.A.MATH.NQ.D.COD.L2.1,H,A,MATH,NQ,D,COD,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 2 - Compare, order, and locate on a number line decimals to the hundredths",,,P,4;,,,Identify the tenths of a whole number between which a decimal number exists,4.69 falls between 6 tenths and 7 tenths,,,,0,,,4.NF.C; 4.NF.6,,1,,,Achievement KSAO,1,Locate decimal numbers on the number line,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9e65565-24a8-4642-ae97-1641f5b51829,2016-09-06 T12:54,76097,77270,1,H.A.MATH.NQ.D.COD.L2.2,H,A,MATH,NQ,D,COD,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 2 - Compare, order, and locate on a number line decimals to the hundredths",,,P,4;,,,Locate decimal numbers in hundredths on the number line,,,,,0,"Confrey et al., 2011",,4.NF.C; 4.NF.6,,2,,,Achievement KSAO,1,Locate decimal numbers on the number line,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf182a6-ec6a-4f1a-809d-de5f857c04a8,2016-09-06 T12:54,76099,77272,1,H.A.MATH.NQ.D.COD.L2.3,H,A,MATH,NQ,D,COD,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 2 - Compare, order, and locate on a number line decimals to the hundredths",,,P,4;,,,Determine which decimal is larger by comparing two decimals to the hundredths place,,,,,0,,,4.NF.C; 4.NF.7,,3,,,Achievement KSAO,2,Compare two decimals to the thousandths place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8d80d9-69f3-4802-a299-0f982b44a30c,2016-09-06 T12:54,76101,77274,1,H.A.MATH.NQ.D.COD.L2.4,H,A,MATH,NQ,D,COD,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 2 - Compare, order, and locate on a number line decimals to the hundredths",,,P,4;,,,Compare decimals to the hundredths place using an inequality sign,0.67 > 0.5,,,,0,"Confrey et al., 2011",,4.NF.C; 4.NF.7,,4,,,Achievement KSAO,3,Write statements of inequality to describe the comparison of decimal numbers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44a64ec2-b825-4840-9d46-3c561feb7d95,2016-09-06 T12:54,76103,77276,1,H.A.MATH.NQ.D.COD.L3.1,H,A,MATH,NQ,D,COD,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 3 - Compare, order, and locate on a number line decimals to the thousandths",,,P,4;,,,Determine which decimal is larger by comparing two decimals to the thousandths place,,,,,0,,,4.NF.C; 4.NF.7,,1,,,Achievement KSAO,2,Compare two decimals to the thousandths place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589d945-f009-4b50-910a-55308139ac4c,2016-09-06 T12:54,76105,77278,1,H.A.MATH.NQ.D.COD.L3.2,H,A,MATH,NQ,D,COD,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 3 - Compare, order, and locate on a number line decimals to the thousandths",,,P,5;,,,Compare decimals to the thousandths place using an inequality sign,0.671 > 0.599,,,,0,"Confrey et al., 2011",,5.NBT.A; 5.NBT.3b,,2,,,Achievement KSAO,3,Write statements of inequality to describe the comparison of decimal numbers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7f6675-8ecf-4c4a-a1f1-e3119efe1b79,2016-09-06 T12:54,76107,77280,1,H.A.MATH.NQ.D.COD.L3.3,H,A,MATH,NQ,D,COD,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 3 - Compare, order, and locate on a number line decimals to the thousandths",,,P,,,,Order three or more decimal numbers to the hundredths,,,,,0,"Confrey et al., 2011",,,,3,,,Achievement KSAO,4,Order three or more decimals to the thousandths,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e19d3b4-c987-40d5-87b8-ce1dcca70216,2016-09-06 T12:54,76109,77282,1,H.A.MATH.NQ.D.COD.L3.4,H,A,MATH,NQ,D,COD,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Compare and Order Decimals,"Level 3 - Compare, order, and locate on a number line decimals to the thousandths",,,P,,,,Order three or more decimal numbers to the thousandths,,,,,0,"Confrey et al., 2011",,,,4,,,Achievement KSAO,4,Order three or more decimals to the thousandths,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be35312d-5f3c-4640-829d-67d2ff75adc6,2016-09-06 T12:54,75026,76199,1,H.A.MATH.NQ.D.RD.L1,H,A,MATH,NQ,D,RD,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,,,,LC,,L1,Level 1,Round decimal numbers with digits up to the thousandths place,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ba76570-465d-496f-89a8-55278550ba8c,2016-09-06 T12:54,75027,76200,1,H.A.MATH.NQ.D.RD.L2,H,A,MATH,NQ,D,RD,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,,,,LC,,L2,Level 2,Round decimal numbers,,,,,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a46461d4-dd0a-4ff1-8feb-184be4bc8031,2016-09-06 T12:54,76111,77284,1,H.A.MATH.NQ.D.RD.L1.1,H,A,MATH,NQ,D,RD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,Level 1 - Round decimal numbers with digits up to the thousandths place,,,P,5;,,,Round decimal numbers to the thousands to the hundredths place,,,,,0,,,5.NBT.A; 5.NBT.4,,1,,,Achievement KSAO,1,Round decimal numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b6d1b0-0169-40fa-ae80-0f5722f52a1e,2016-09-06 T12:54,76113,77286,1,H.A.MATH.NQ.D.RD.L1.2,H,A,MATH,NQ,D,RD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,Level 1 - Round decimal numbers with digits up to the thousandths place,,,P,5;,,,Round decimal numbers to the thousands to the tenths place,,,,,0,,,5.NBT.A; 5.NBT.4,,2,,,Achievement KSAO,1,Round decimal numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134d0db3-4ed5-4f74-8f64-5518765e4570,2016-09-06 T12:54,76115,77288,1,H.A.MATH.NQ.D.RD.L1.3,H,A,MATH,NQ,D,RD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,Level 1 - Round decimal numbers with digits up to the thousandths place,,,P,5;,,,Round decimal numbers to the thousands to the whole number place,,,,,0,,,5.NBT.A; 5.NBT.4,,3,,,Achievement KSAO,1,Round decimal numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5d3e475-cd11-4195-8980-d9111394d2e1,2016-09-06 T12:54,76117,77290,1,H.A.MATH.NQ.D.RD.L1.4,H,A,MATH,NQ,D,RD,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,Level 1 - Round decimal numbers with digits up to the thousandths place,,,MP,5;,,,Round decimal numbers to any place,,,,,0,,,5.NBT.A; 5.NBT.4,,4,,,Achievement KSAO,1,Round decimal numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f508d764-254b-420b-9ced-8fb35aa8e4e2,2016-09-06 T12:54,76119,77292,1,H.A.MATH.NQ.D.RD.L2.1,H,A,MATH,NQ,D,RD,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Decimals,Rounding Decimals,Level 2 - Round decimal numbers,,,P,6;,,,Round decimal numbers to any place,,,,,0,,,,,1,,,Achievement KSAO,1,Round decimal numbers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892dd52d-9953-4485-85f7-a628b7d17e2b,2016-09-06 T12:54,75029,76202,1,H.A.MATH.NQ.SN.SI,H,A,MATH,NQ,SN,,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,,,,,MCB,,SI,Signed Integers,Understanding integers which may be less than zero.,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ad3fa5c-76da-4564-92ac-bcb843207855,2016-09-06 T12:54,75033,76206,1,H.A.MATH.NQ.SN.SRN,H,A,MATH,NQ,SN,,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,,,,,MCB,,SRN,Signed Rational Numbers,Understanding rational numbers which may be less than zero.,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d8acb6e-3a4d-44d5-af73-ea1644935241,2016-09-06 T12:54,75030,76203,1,H.A.MATH.NQ.SN.SI.L1,H,A,MATH,NQ,SN,SI,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,,,,LC,,L1,Level 1,"Understand and order integers, both positive and negative",,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d8f205-82bf-497d-84eb-57989fe45303,2016-09-06 T12:54,75031,76204,1,H.A.MATH.NQ.SN.SI.L2,H,A,MATH,NQ,SN,SI,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,,,,LC,,L2,Level 2,Understand and evaluate inequalities involving signed integers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d50f7e33-bad1-4236-a2b2-0d1d1f6f7f23,2016-09-06 T12:54,75032,76205,1,H.A.MATH.NQ.SN.SI.L3,H,A,MATH,NQ,SN,SI,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,,,,LC,,L3,Level 3,Understand and order absolute values of integers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e49a4b9-3a60-49bf-90e3-17a7b8fae907,2016-09-06 T12:54,76121,77294,1,H.A.MATH.NQ.SN.SI.L1.1,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,Understand that a number has a size and a direction from zero on a number line.,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.5,,1,,,Achievement KSAO,1,Understand negative numbers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7fd476b-97db-4235-817f-ced8a6fabdcb,2016-09-06 T12:54,76123,77296,1,H.A.MATH.NQ.SN.SI.L1.2,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,P,6;,,,Understand that negative integers are located to the left of zero on a number line,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.6,,2,,,Achievement KSAO,1,Understand negative numbers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391fa436-3385-49b1-97f4-925a12554401,2016-09-06 T12:54,76125,77298,1,H.A.MATH.NQ.SN.SI.L1.3,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,Understand that positive and negative integers are used together to describe quantities having opposite directions or values,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.6,,3,,,Achievement KSAO,1,Understand negative numbers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c0120e1-0da1-4697-908b-59dc10d56968,2016-09-06 T12:54,76127,77300,1,H.A.MATH.NQ.SN.SI.L1.4,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,"Relate negative integers to everyday experiences and explore what negative, positive, and zero mean in their examples",,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.5,,4,,,Achievement KSAO,1,Understand negative numbers,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a32d14e-ae26-45ce-bd2a-81fddc57b3e5,2016-09-06 T12:54,76129,77302,1,H.A.MATH.NQ.SN.SI.L1.5,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,Understand that the integers are the set of all positive and negative whole numbers and zero,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.5,,5,,,Achievement KSAO,1,Understand negative numbers,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c56c6e5-6461-43da-86c1-5497a841115a,2016-09-06 T12:54,76131,77304,1,H.A.MATH.NQ.SN.SI.L1.6,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,Understand that opposite signs are used to show number line positions on opposite sides of 0,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.6,,6,,,Achievement KSAO,1,Understand negative numbers,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98437ac3-3db9-4ba6-ab15-58ef1624c6a4,2016-09-06 T12:54,76133,77306,1,H.A.MATH.NQ.SN.SI.L1.7,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,K,6;,,,Understand that the opposite of the opposite of a number is the number itself.,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.6,,7,,,Achievement KSAO,1,Understand negative numbers,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6e25710-c0bc-4ad5-bcf8-17b8e3bb3a9a,2016-09-06 T12:54,76135,77308,1,H.A.MATH.NQ.SN.SI.L1.8,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,P,6;,,,Apply knowledge of opposites to situations which add to zero,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,7.NS.1.a,,8,,,Achievement KSAO,1,Understand negative numbers,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cd4066-ca36-41cd-a009-4ae74c43a9b1,2016-09-06 T12:54,76137,77310,1,H.A.MATH.NQ.SN.SI.L1.9,H,A,MATH,NQ,SN,SI,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,"Level 1 - Understand and order integers, both positive and negative",,,P,6;,,,Order integers from smallest to largest,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.7,,9,,,Achievement KSAO,1,Understand negative numbers,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258d41d-dcbf-4f32-8178-c8bbe0da5635,2016-09-06 T12:54,76139,77312,1,H.A.MATH.NQ.SN.SI.L2.1,H,A,MATH,NQ,SN,SI,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 2 - Understand and evaluate inequalities involving signed integers,,,P,6;,,,Evaluate inequalities involving positive and negative numbers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.7,,1,,,Achievement KSAO,2,Compare integers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b73c9f95-8744-4472-9a08-eaca4b459ad6,2016-09-06 T12:54,76141,77314,1,H.A.MATH.NQ.SN.SI.L2.2,H,A,MATH,NQ,SN,SI,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 2 - Understand and evaluate inequalities involving signed integers,,,P,6;,,,Write statements of inequality involving two integers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.7.a,,2,,,Achievement KSAO,2,Compare integers,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75700b4e-fe97-4ba3-8872-abf276bba95b,2016-09-06 T12:54,76143,77316,1,H.A.MATH.NQ.SN.SI.L2.3,H,A,MATH,NQ,SN,SI,L2,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 2 - Understand and evaluate inequalities involving signed integers,,,P,6;,,,Interpret statements of inequality involving two integers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,6.NS.7.a,,3,,,Achievement KSAO,2,Compare integers,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9822e527-e795-4fc6-9b17-b70a480bfe51,2016-09-06 T12:54,76145,77318,1,H.A.MATH.NQ.SN.SI.L3.1,H,A,MATH,NQ,SN,SI,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 3 - Understand and order absolute values of integers,,,K,,,,Understand that the absolute value of an integer refers to its distance from 0 on the number line,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,1,,,Achievement KSAO,3,Absolute Value,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f5ef8a-1f60-4e18-9785-14fc5e1ac0a2,2016-09-06 T12:54,76147,77320,1,H.A.MATH.NQ.SN.SI.L3.2,H,A,MATH,NQ,SN,SI,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 3 - Understand and order absolute values of integers,,,P,,,,Relate absolute value as magnitude for a positive or negative integer to a real-world situation.,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,2,,,Achievement KSAO,3,Absolute Value,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a987747-3fb5-42c2-9065-5d3b27d9aa85,2016-09-06 T12:54,76149,77322,1,H.A.MATH.NQ.SN.SI.L3.3,H,A,MATH,NQ,SN,SI,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 3 - Understand and order absolute values of integers,,,K,,,,Understand that the absolute value of a non-negative integer is the integer itself,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,3,,,Achievement KSAO,3,Absolute Value,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96163f6e-5eb0-4b32-a4f7-ffa92b6bede2,2016-09-06 T12:54,76151,77324,1,H.A.MATH.NQ.SN.SI.L3.4,H,A,MATH,NQ,SN,SI,L3,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Integers,Level 3 - Understand and order absolute values of integers,,,P,,,,Differentiate between absolute value and statements about order,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,4,,,Achievement KSAO,3,Absolute Value,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0be2161-f159-4794-ae13-6ef5d76059d1,2016-09-06 T12:54,75034,76207,1,H.A.MATH.NQ.SN.SRN.L1,H,A,MATH,NQ,SN,SRN,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Rational Numbers,,,,LC,,L1,Level 1,"Understand rational numbers, both positive and negative",,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23d3b3b-c152-4ef1-a16f-18409bee27f9,2016-09-06 T12:54,75035,76208,1,H.A.MATH.NQ.SN.SRN.L2,H,A,MATH,NQ,SN,SRN,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Rational Numbers,,,,LC,,L2,Level 2,Order integers and rational numbers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef477d-8c1a-4b00-99b2-83d02e3678a5,2016-09-06 T12:54,75036,76209,1,H.A.MATH.NQ.SN.SRN.L3,H,A,MATH,NQ,SN,SRN,,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Rational Numbers,,,,LC,,L3,Level 3,Understand and order absolute values of rational numbers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd69063-4403-4ba4-b094-a606b5a9e597,2016-09-06 T12:54,76153,77326,1,H.A.MATH.NQ.SN.SRN.L1.1,H,A,MATH,NQ,SN,SRN,L1,,,Holistic Framework,Core Academics,Math,Number and Quantity,Signed Numbers,Signed Rational Numbers,"Level 1 - Understand rational numbers, both positive and negative",,,K,7;,,,Understand that the term rational numbers is used to include the set of all positive and negative fractions to the integers,,,,,0,"Altiparmak & Ozdogan, 2008; Borba, 2000; Bruno & Martinon, 1999; Fischer, 2003; Gallardo, 2003, Hativa & Cohen, 1995; Ilhamn, 2008",,7.NS.2.b,,1,,,Achievement KSAO,1,"Understand rational numbers, both positive and negative",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
